CustomerId,Date,Amount
14161,2010-03-14,428.57
14161,2010-08-08,825.56
14161,2010-09-26,140.05
14161,2010-12-05,283.15000000000003
14161,2011-03-06,263.04
14161,2011-05-08,551.43
14162,2011-02-20,177.68
14162,2011-06-19,111.68
14163,2010-09-03,148.71
14163,2011-04-14,411.87
14163,2011-05-24,337.92
14163,2011-07-10,909.6
14163,2011-09-13,786.52
14164,2011-09-20,1273.77
14164,2011-09-30,358
14165,2011-03-09,120.44
14166,2010-03-23,110
14166,2010-07-22,141.15
14167,2010-01-27,151.95
14167,2010-03-25,172.35
14167,2010-06-07,189
14167,2010-09-01,198.4
14167,2011-01-12,148.35
14167,2011-03-21,110.65
14167,2011-06-27,130.85
14167,2011-10-31,172.74
14168,2010-05-24,302.95
14168,2010-10-15,67.5
14169,2010-09-21,476.31
14169,2010-10-05,145.2
14170,2010-11-09,148.87
14170,2010-11-23,298.96
14170,2010-11-29,122.35
14171,2009-12-09,135
14171,2011-09-02,363.79
14172,2010-03-07,120.35
14172,2010-04-13,236.77
14173,2009-12-09,4.550000000000004
14173,2010-03-08,111.56
14173,2011-05-04,114.04
14173,2011-10-25,129.77
14173,2011-11-29,207.03
14174,2011-11-06,134.46
14175,2010-03-22,851.96
14175,2010-05-05,920.3100000000001
14175,2010-07-07,629.8
14175,2010-09-01,493.25
14175,2010-10-17,1561.26
14175,2011-01-14,322.58
14175,2011-06-21,883.41
14175,2011-10-11,2016.31
14176,2010-11-23,179.56
14176,2010-12-07,159.55
14176,2011-01-17,121.20000000000002
14176,2011-02-15,296.15000000000003
14177,2010-02-26,472.49
14177,2010-04-28,212.31
14177,2010-05-09,42.5
14177,2010-10-07,124.08
14177,2010-11-10,688.25
14177,2010-11-23,120.6
14177,2011-06-13,108.13
14177,2011-09-05,191.33
14177,2011-09-14,250
14178,2011-06-10,197.37
14178,2011-07-19,99.45
14178,2011-09-02,180.47
14178,2011-10-04,198.74
14178,2011-10-30,258.9
14178,2011-11-11,246.86
14178,2011-12-01,418.47
14179,2011-10-18,538.32
14179,2011-10-30,163.25
14180,2010-06-09,51.8
14180,2010-06-30,74.7
14180,2010-07-15,64.7
14180,2010-09-02,71.95
14180,2010-10-05,134.70000000000002
14180,2010-10-21,482.58000000000004
14180,2010-11-08,252.55
14180,2010-11-21,236
14180,2010-12-02,201.75
14180,2010-12-13,339.40000000000003
14180,2010-12-16,355.1
14180,2011-01-04,284.6
14180,2011-01-19,275.5
14180,2011-02-01,134.1
14180,2011-02-07,143.92
14180,2011-02-16,119.15
14180,2011-03-02,382.1
14180,2011-03-14,227
14180,2011-03-30,245.2
14180,2011-04-18,187.75
14180,2011-05-06,195.15
14180,2011-05-18,193.75
14180,2011-06-07,149.15
14180,2011-06-24,168.55
14180,2011-07-07,97.5
14180,2011-07-24,101.05
14180,2011-08-09,174.65
14180,2011-08-25,134.75
14180,2011-09-09,148.8
14180,2011-10-13,149.7
14180,2011-11-10,179.55
14180,2011-11-29,160.35
14181,2010-05-26,213.9
14181,2010-10-25,94.45
14182,2010-04-22,157.3
14182,2010-06-28,119.8
14182,2010-08-04,146.02
14182,2010-09-22,255.65
14183,2010-08-15,139.58
14183,2010-10-24,138.76
14184,2011-10-04,452.89
14185,2011-01-12,197.65
14186,2010-03-05,204.34
14186,2010-04-26,456.87
14186,2010-05-26,322.88
14186,2010-07-06,201.4
14186,2010-10-08,365.14
14187,2010-08-23,123.5
14188,2011-02-02,398
14188,2011-05-09,362.9
14188,2011-07-08,329.46000000000004
14188,2011-08-22,293.1
14188,2011-09-29,334.5
14188,2011-11-09,336.40000000000003
14189,2010-11-16,849.0699999999999
14189,2010-12-06,311.24
14189,2011-01-05,364.8
14189,2011-01-25,274.74
14189,2011-02-24,214.71
14189,2011-03-29,314.1
14189,2011-04-21,318.78000000000003
14189,2011-05-23,357.7
14189,2011-07-05,321.46
14189,2011-08-18,429.43
14189,2011-09-04,360.96
14189,2011-10-27,467.5
14189,2011-11-10,314.66
14189,2011-11-23,302.44
14189,2011-12-07,301.56
14190,2010-02-11,79.9
14191,2010-11-10,117
14191,2011-05-03,150.32
14191,2011-05-24,278.78000000000003
14191,2011-06-08,357.6
14191,2011-06-30,318.9
14191,2011-07-29,417.94
14191,2011-08-10,355.45
14191,2011-08-23,379.27
14191,2011-09-20,267.03
14191,2011-10-18,329.97
14191,2011-11-01,294.58
14191,2011-11-17,738.67
14191,2011-11-29,370.13
14191,2011-12-08,426.12
14192,2010-11-16,293.74
14193,2010-11-08,356.8
14193,2011-03-15,422.54
14193,2011-10-03,430.85
14194,2010-01-06,689.82
14194,2010-01-24,475
14194,2010-03-03,344.57
14194,2010-04-28,1706.93
14194,2010-05-30,507.41
14194,2010-06-08,648.21
14194,2010-08-02,480.29
14194,2010-09-05,1071.91
14194,2010-10-29,884.35
14194,2010-11-12,512.58
14194,2011-02-04,516.95
14194,2011-03-18,1062.47
14194,2011-05-13,1157.8400000000001
14194,2011-05-27,670.61
14194,2011-06-20,561.29
14194,2011-07-25,558.49
14194,2011-08-17,508.12
14194,2011-08-25,630.68
14194,2011-09-13,446.31
14194,2011-09-25,863.2
14194,2011-10-11,601.15
14194,2011-10-28,1142.85
14194,2011-11-15,1025.35
14194,2011-11-21,1120.11
14194,2011-12-05,484.1
14195,2010-03-15,807.2
14195,2010-05-07,408.2
14195,2010-09-26,388.2
14195,2011-04-01,828.4
14195,2011-05-22,183.60000000000002
14196,2011-08-25,335.52
14197,2010-10-25,390.05
14198,2010-01-05,135.25
14198,2010-02-17,147.64000000000001
14198,2010-06-16,186.06
14198,2010-08-19,158.78
14198,2010-11-04,240.6
14198,2011-04-14,183.3
14198,2011-07-17,173.65
14198,2011-09-14,171.85000000000002
14198,2011-11-21,172.6
14199,2010-06-27,220.65
14199,2010-07-07,102
14199,2010-10-12,583.65
14199,2011-05-05,185.39999999999998
14200,2010-04-01,379.2
14201,2010-04-30,181.95
14201,2010-05-18,102
14201,2010-10-26,162.15
14201,2010-12-15,67.24000000000001
14201,2011-04-19,109.04
14201,2011-05-08,187.98000000000002
14201,2011-06-06,46.839999999999996
14201,2011-07-13,110.14
14201,2011-09-20,105.9
14201,2011-10-10,120.3
14202,2010-03-25,241.20000000000002
14202,2010-06-01,92.01
14202,2010-11-23,514.55
14203,2010-11-07,339.34
14204,2009-12-02,371.27
14204,2010-06-21,339.84
14204,2010-10-13,163.11
14204,2011-12-07,150.61
14205,2010-03-07,232.65
14205,2010-05-05,331.54999999999995
14205,2010-06-30,156.5
14205,2010-07-18,309.4
14205,2010-09-10,309.3
14205,2010-11-10,608.1
14205,2011-03-20,222.9
14205,2011-11-23,243.8
14206,2010-11-02,542.4499999999999
14206,2010-11-16,314.4
14206,2011-04-14,328.15999999999997
14207,2010-01-21,157.8
14208,2010-06-06,415.31
14208,2011-09-06,151.74
14209,2010-01-22,256.95
14209,2010-03-11,335.4
14209,2010-04-22,265.8
14209,2010-06-08,343.45
14209,2010-08-06,446.75
14209,2010-09-13,334.34
14209,2010-10-03,258.65
14209,2010-11-02,499.55
14209,2010-11-19,178.95000000000002
14209,2011-01-11,347.95
14209,2011-03-25,420.6
14209,2011-05-10,314.6
14209,2011-07-22,438.5
14209,2011-08-10,354.68
14209,2011-11-29,197.10000000000002
14210,2010-01-06,627.91
14210,2010-03-16,454.73
14210,2010-04-14,364.68
14210,2010-05-19,403.3
14210,2010-06-08,324.64
14210,2010-07-02,438.51
14210,2010-08-15,324.86
14210,2010-08-26,337.7
14210,2010-09-29,374.40000000000003
14210,2010-12-03,304.95000000000005
14210,2011-01-04,363.66
14210,2011-02-16,308.78000000000003
14210,2011-04-26,305.46000000000004
14210,2011-05-26,316.8
14210,2011-08-26,306.19
14211,2009-12-09,187.8
14211,2010-01-26,220.6
14211,2010-04-27,405.06
14211,2010-06-08,203.97
14211,2010-06-22,301.08
14211,2010-07-30,312.5
14211,2010-10-24,530.18
14211,2011-02-17,145.2
14211,2011-02-28,319.9
14211,2011-04-15,138.79
14211,2011-04-19,155.6
14211,2011-05-16,150.4
14211,2011-09-04,220.04000000000002
14211,2011-09-20,209.16
14211,2011-10-13,355.78000000000003
14211,2011-10-17,546.23
14212,2010-09-20,1119.66
14212,2011-09-11,1070.48
14214,2011-03-07,638.65
14214,2011-06-22,183.56
14214,2011-07-06,76.95
14214,2011-10-20,55.42
14214,2011-11-09,49.800000000000004
14215,2009-12-08,425.59
14215,2010-01-21,833.52
14215,2010-08-26,201.5
14215,2010-12-06,166
14215,2011-01-13,596.0600000000001
14215,2011-01-28,160.05
14215,2011-06-06,176.16
14215,2011-09-23,245.64
14215,2011-11-28,445.81
14216,2010-10-21,310.74
14216,2011-11-02,459.8
14216,2011-11-23,792.94
14216,2011-12-01,448.31
14216,2011-12-06,138.25
14217,2010-06-30,416.6
14217,2010-08-05,272.48
14217,2010-10-18,226.89999999999998
14217,2010-11-09,201.42999999999998
14217,2010-11-19,76.15
14217,2010-11-28,100.05
14217,2010-12-08,118.3
14217,2011-01-07,102.5
14217,2011-01-11,69.7
14217,2011-02-01,88.3
14217,2011-03-20,130.05
14217,2011-04-08,112.8
14217,2011-05-16,202.23999999999998
14217,2011-06-08,165.36
14217,2011-07-07,95.75
14217,2011-09-01,126.5
14217,2011-09-26,258.17
14217,2011-10-13,102.95
14217,2011-10-30,92.52000000000001
14217,2011-11-15,105.76
14217,2011-11-28,139.6
14217,2011-12-08,94.48
14218,2011-10-28,169.48000000000002
14219,2010-08-03,395.64
14219,2010-10-26,148.25
14219,2011-12-05,89.94
14220,2010-05-19,307.90000000000003
14220,2010-05-21,574.6999999999999
14220,2010-12-16,312.98
14220,2011-04-06,319.42
14221,2010-04-06,445.40000000000003
14221,2010-05-09,667.45
14221,2010-06-07,443.3
14221,2010-07-30,399.75
14221,2010-08-22,441.40000000000003
14221,2010-08-26,364.3
14221,2010-09-16,323.09000000000003
14221,2011-01-04,312.95
14221,2011-05-17,551.03
14221,2011-06-02,789.85
14221,2011-07-13,375.18
14221,2011-08-18,588
14221,2011-09-20,471.88
14221,2011-10-28,343.90999999999997
14222,2011-06-15,683.17
14223,2011-03-20,304.9
14223,2011-07-05,351.69
14223,2011-09-08,334.54
14224,2010-06-13,360.73
14224,2010-06-29,139.85
14224,2010-08-12,166.52
14224,2010-09-21,110.28
14224,2010-11-14,54.6
14224,2011-01-23,244.3
14224,2011-05-08,247.76999999999998
14224,2011-07-17,368.18
14224,2011-08-21,149.48
14225,2010-01-12,643.5
14225,2010-05-18,598.01
14225,2010-08-04,379.74
14225,2010-10-01,409.82
14226,2010-09-24,770.34
14226,2011-03-15,965.9
14226,2011-05-13,726.1
14226,2011-09-30,185.77
14226,2011-11-10,320.07
14226,2011-11-11,16.95
14227,2010-02-08,438.03
14227,2010-06-01,1576.4
14227,2010-09-21,581.45
14227,2010-10-21,421.87
14227,2011-02-28,736.7
14227,2011-04-08,304.33000000000004
14227,2011-04-18,282.94
14227,2011-05-27,1075.55
14227,2011-09-15,632.38
14227,2011-11-13,319.06
14228,2010-06-11,81.05
14228,2010-07-06,342.44
14228,2010-09-28,322.01
14229,2010-08-25,389.64
14229,2010-09-27,329.6
14229,2010-11-01,327.6
14229,2011-01-10,456.96999999999997
14229,2011-02-21,305.16
14229,2011-10-19,785.0699999999999
14230,2010-06-09,475.5
14230,2010-09-30,504.3
14231,2010-09-15,309.91
14231,2011-02-24,308.95
14231,2011-04-21,309
14231,2011-06-09,307.76
14232,2011-03-20,693.1800000000001
14232,2011-06-06,310.79
14232,2011-07-25,311.76
14232,2011-08-16,257.6
14232,2011-10-28,474.74
14233,2010-03-05,425.3
14233,2010-04-28,611.9
14233,2010-08-31,404.35
14233,2011-01-26,100.85000000000001
14233,2011-02-02,530.1
14233,2011-05-12,328.15000000000003
14233,2011-10-21,503.62
14234,2011-10-13,348.44
14234,2011-10-25,82.56
14234,2011-11-09,209.48
14234,2011-11-17,113.64
14235,2010-03-30,374.18
14235,2010-05-19,693.48
14235,2010-07-29,505.46999999999997
14235,2011-03-24,850.3100000000001
14235,2011-04-27,414.24
14235,2011-07-05,1538.31
14235,2011-09-25,342.00000000000006
14236,2010-07-22,301.73
14236,2010-08-26,222.95000000000002
14236,2010-10-04,539.8
14236,2010-12-02,189.3
14236,2011-09-20,301.56
14237,2010-04-28,310.14
14237,2010-12-01,161
14238,2009-12-05,159.1
14238,2010-02-15,128.28
14238,2011-01-17,146.85
14239,2009-12-05,136.75
14239,2009-12-09,77.8
14239,2010-01-12,260.15000000000003
14239,2010-02-18,129.11
14239,2010-02-21,89.28
14239,2010-04-01,151.46
14239,2010-05-10,305.86
14239,2010-07-06,135.46
14239,2010-08-13,176.84
14239,2010-10-04,419.61
14239,2011-01-27,159.60000000000002
14239,2011-02-28,205.38
14239,2011-03-02,430.5
14239,2011-04-07,144.95000000000002
14239,2011-05-17,319.21
14239,2011-05-23,34.150000000000006
14239,2011-08-01,120.5
14239,2011-09-01,149.70000000000002
14239,2011-09-06,315.65000000000003
14239,2011-09-29,338.5
14239,2011-10-27,161.46
14240,2010-10-12,357.15
14240,2011-04-28,226.85
14240,2011-11-09,663.49
14241,2010-01-12,120
14241,2011-06-09,213.70000000000002
14242,2011-01-18,138.35
14242,2011-04-19,142.2
14243,2010-08-20,2560.4
14243,2010-09-12,349.28
14243,2010-09-28,194.5
14243,2010-10-08,498.05
14243,2010-10-24,267.4
14243,2010-11-09,443.1
14243,2010-11-29,316.25
14243,2010-12-09,213.3
14243,2010-12-17,258.7
14243,2011-01-26,328.40000000000003
14243,2011-02-24,339.4
14243,2011-04-08,373.27
14243,2011-06-16,263.09000000000003
14243,2011-07-22,214.62
14243,2011-09-05,315.17
14243,2011-11-01,175.4
14243,2011-12-01,107.42
14244,2010-02-17,366.41999999999996
14245,2011-03-21,1005.1
14245,2011-05-04,688.35
14246,2011-04-08,449.64
14246,2011-07-25,520.23
14246,2011-08-21,504.19
14247,2010-06-06,184.35
14247,2010-07-04,132.63
14247,2010-09-19,179.16
14247,2010-10-31,120.64999999999999
14247,2011-03-06,136.77
14248,2010-07-12,311.98
14248,2010-09-06,418.39
14248,2011-01-25,302.58
14249,2010-01-29,327.95
14249,2010-03-17,381.95
14249,2010-03-18,627.74
14249,2010-04-29,445.891
14249,2010-05-23,1219.25
14249,2010-06-06,1132.91
14249,2010-08-23,738.52
14249,2010-10-25,526.25
14250,2011-09-11,1228.83
14250,2011-12-02,675.22
14251,2011-10-13,1259.46
14251,2011-11-22,346.14
14251,2011-11-24,301.14
14251,2011-11-29,490.68
14251,2011-12-08,482.28000000000003
14252,2010-11-23,350.99
14253,2010-03-26,205.35000000000002
14253,2010-08-03,158.05
14254,2010-10-03,601.03
14256,2010-01-14,940.3000000000001
14256,2010-08-05,551.4300000000001
14256,2010-12-10,523.86
14256,2011-03-24,445.2
14257,2010-03-01,1189.34
14257,2010-07-26,656.38
14257,2010-09-28,620.8100000000001
14257,2010-11-24,388.20000000000005
14257,2011-01-25,620.14
14257,2011-06-08,410.45
14257,2011-07-03,306.33000000000004
14257,2011-08-08,1388.92
14257,2011-10-06,373.88
14258,2009-12-04,1261
14258,2010-01-06,2179.08
14258,2010-01-27,1072.4
14258,2010-02-15,1709
14258,2010-03-18,1922.1
14258,2010-04-16,752.28
14258,2010-05-05,1031.9
14258,2010-05-21,657.4
14258,2010-06-16,1468.12
14258,2010-07-14,1804.54
14258,2010-07-28,686.9
14258,2010-08-25,1702.3
14258,2010-09-30,1916.8799999999999
14258,2010-11-09,1217.46
14258,2011-01-06,3120.22
14258,2011-02-14,1165.96
14258,2011-03-20,982.08
14258,2011-04-08,798.4
14258,2011-05-24,1541.16
14258,2011-07-11,1778.5
14258,2011-09-11,1912.06
14258,2011-11-30,1371.6
14259,2011-07-21,120
14260,2010-06-09,538.8
14260,2010-08-25,285.48
14261,2011-09-22,943.75
14261,2011-10-20,219.7
14262,2011-04-13,240
14262,2011-07-05,305.5
14262,2011-08-24,309.5
14262,2011-09-16,524.3
14262,2011-10-17,214.45
14262,2011-11-10,514.16
14262,2011-11-22,205.62
14262,2011-12-01,304.7
14263,2010-10-12,322.93
14264,2010-04-07,482.58
14264,2010-05-16,184.26
14264,2010-09-12,183.70000000000002
14264,2010-11-25,332.85
14264,2011-04-08,115.7
14264,2011-07-08,218.27
14265,2010-04-06,252.51999999999998
14265,2010-09-01,590.65
14265,2011-07-14,252.05
14265,2011-08-22,278.13
14266,2010-10-07,40.56
14267,2011-03-24,836.36
14267,2011-06-30,679.88
14268,2010-08-26,354.85
14269,2010-09-26,295.73
14270,2011-01-12,492.65000000000003
14271,2010-10-26,101.86
14271,2011-04-28,112.32000000000001
14272,2010-05-06,174.59
14272,2010-05-26,308.26
14272,2011-03-30,132.09
14272,2011-09-27,305.87
14273,2011-04-11,112.8
14273,2011-05-06,105.9
14273,2011-07-26,231.35
14273,2011-10-19,109.92
14274,2010-01-22,256.6
14275,2010-04-11,177.6
14275,2010-04-29,81.6
14275,2010-06-27,116.88
14275,2010-09-29,368.56
14275,2010-11-09,444.74
14276,2010-02-17,307.89
14276,2010-08-12,340.35
14276,2010-10-28,334.7
14276,2011-02-23,341.2
14276,2011-06-12,379.2
14276,2011-09-02,399.34
14277,2009-12-13,233.42
14277,2010-01-13,354.45
14277,2010-05-10,151.52
14277,2010-08-09,11880.84
14277,2010-10-24,389.38
14277,2011-05-11,1629.03
14277,2011-11-18,499.4
14277,2011-11-24,1800.3700000000001
14278,2010-10-26,205.83
14279,2010-01-27,110.5
14279,2010-07-07,81.36
14280,2011-05-27,134.04
14281,2010-10-27,245.15
14282,2010-02-15,897
14282,2010-04-29,578.9
14282,2010-06-02,197.15
14282,2010-06-24,372.5
14282,2010-06-28,262.85
14282,2010-09-08,316
14282,2010-10-05,176.5
14282,2010-11-17,107.42
14282,2010-11-21,233
14282,2010-11-23,408
14282,2010-12-07,571
14282,2011-03-18,323.3
14282,2011-04-27,107.28
14282,2011-05-18,636.1
14282,2011-05-20,143.6
14282,2011-06-16,214.2
14282,2011-06-30,228.1
14282,2011-08-15,141.72
14282,2011-08-22,102.24000000000001
14282,2011-09-19,301.3
14282,2011-11-08,249.7
14282,2011-11-17,174.9
14282,2011-11-20,150.3
14282,2011-12-01,270.40000000000003
14282,2011-12-06,87.3
14283,2010-05-19,233.05
14283,2010-07-26,96.60000000000001
14283,2010-08-19,157.79999999999998
14283,2010-09-02,140.99
14284,2010-02-24,704.4
14284,2011-09-14,252.1
14284,2011-11-09,343.15
14285,2009-12-08,151.2
14285,2010-02-19,276.65
14285,2010-05-26,203.70000000000002
14285,2010-07-14,742.86
14285,2011-06-16,5.9
14285,2011-09-25,1247.53
14285,2011-11-02,300.6
14285,2011-11-18,355.98
14286,2009-12-04,1610.52
14286,2010-03-10,1002.5
14286,2010-10-31,1237.99
14286,2011-04-11,2050.08
14286,2011-10-25,642.77
14286,2011-11-16,1935.9
14287,2011-05-25,83.28
14287,2011-12-01,93.35
14288,2011-05-10,426.6
14289,2011-02-23,322.24
14289,2011-04-12,147.3
14289,2011-05-24,124.68
14289,2011-06-16,129.3
14289,2011-07-28,109.26
14289,2011-12-01,78.48
14290,2009-12-08,870.63
14290,2010-03-08,514.48
14290,2010-10-22,816.8000000000001
14290,2010-12-13,777.5600000000001
14290,2011-09-19,293.54
14290,2011-10-03,728.5
14290,2011-10-14,250.52
14290,2011-11-28,264.53000000000003
14291,2009-12-09,408.51
14291,2010-03-28,1031.3700000000001
14291,2010-05-20,619.9399999999999
14291,2010-07-30,528.24
14291,2010-09-20,582.05
14291,2010-10-14,354.11
14291,2010-11-24,496.63
14291,2011-03-09,984.88
14291,2011-05-13,628.58
14291,2011-06-20,416.76
14291,2011-08-11,325.32
14291,2011-10-04,610.42
14291,2011-10-13,359.6
14291,2011-12-08,557.69
14292,2010-03-19,704.58
14292,2010-04-29,396.45
14292,2010-07-20,765.3
14292,2010-09-26,1100.04
14292,2010-10-25,1387.95
14292,2011-03-02,463
14292,2011-05-19,662.21
14292,2011-07-17,1465
14292,2011-09-12,553.74
14292,2011-10-31,1314.66
14292,2011-12-02,413.32000000000005
14293,2009-12-10,737.7
14293,2009-12-22,196.75
14293,2010-01-21,324.9
14293,2010-11-21,597.1
14293,2010-12-06,364.92
14293,2011-02-07,143.1
14293,2011-07-15,231.39
14293,2011-12-06,307.15000000000003
14294,2010-10-28,375.34
14295,2009-12-08,10
14295,2009-12-09,588.85
14295,2010-06-28,730.9
14295,2010-09-27,866.96
14295,2011-10-30,166.20000000000002
14296,2010-05-14,168.25
14296,2010-10-14,288.15
14297,2011-03-10,232.6
14297,2011-10-10,477.5
14297,2011-11-22,580.38
14298,2009-12-11,2173.7999999999997
14298,2010-02-05,1172.5
14298,2010-02-25,1834.37
14298,2010-03-03,1690.42
14298,2010-03-04,196.20000000000002
14298,2010-03-30,3233.78
14298,2010-05-07,6421.97
14298,2010-05-10,1149.3700000000001
14298,2010-06-02,1023.6
14298,2010-06-11,3379.34
14298,2010-07-15,1721.2
14298,2010-08-04,1811.82
14298,2010-08-24,1028.26
14298,2010-09-02,2578.14
14298,2010-09-28,1786.81
14298,2010-10-05,2816.48
14298,2010-10-08,558.06
14298,2010-10-26,1829.71
14298,2010-11-16,2561.94
14298,2010-11-29,659.1
14298,2010-12-14,2973.06
14298,2010-12-20,1716.3999999999999
14298,2011-01-07,1429.9
14298,2011-01-25,1345.2
14298,2011-01-31,378
14298,2011-02-17,1990.0800000000002
14298,2011-02-24,1991.26
14298,2011-03-17,1004.6
14298,2011-03-29,1518
14298,2011-04-19,1534.97
14298,2011-04-21,1368.16
14298,2011-04-27,2363.16
14298,2011-04-28,4390.56
14298,2011-05-04,2805.2799999999997
14298,2011-06-02,3685.36
14298,2011-06-27,666.68
14298,2011-07-21,3832.29
14298,2011-08-08,598.88
14298,2011-09-01,5590.67
14298,2011-09-20,948.44
14298,2011-09-22,1364.61
14298,2011-09-28,741.9
14298,2011-10-18,5355.68
14298,2011-11-09,1296.56
14298,2011-12-01,637.6
14299,2009-12-02,2052.12
14299,2009-12-20,756.15
14299,2010-01-10,300.6
14299,2010-01-27,307.03000000000003
14299,2010-03-18,525.9
14299,2010-04-08,458.13
14299,2010-04-30,304.47999999999996
14299,2010-05-21,305.28
14299,2010-07-01,502.39
14299,2010-07-19,153.29999999999998
14299,2010-08-08,854.67
14299,2010-08-31,20.16
14299,2010-09-01,871.88
14299,2010-09-29,711.18
14299,2010-10-11,570
14299,2010-11-17,1411.3600000000001
14299,2010-12-09,429.24
14299,2011-01-06,621.9
14299,2011-01-13,175.2
14299,2011-01-25,339.59999999999997
14299,2011-08-24,871.2
14299,2011-09-22,406.35
14299,2011-10-12,307.06
14299,2011-11-18,525.55
14299,2011-12-01,287.65
14300,2011-11-21,43.2
14301,2010-02-11,307.25
14301,2010-05-16,621.37
14301,2010-10-19,423.42
14301,2011-08-14,640.14
14302,2009-12-02,114.60000000000001
14302,2010-02-15,356.65000000000003
14302,2010-10-05,271.65000000000003
14303,2010-10-01,162.6
14303,2010-10-28,115.33999999999999
14304,2010-05-18,671.97
14304,2010-11-25,669.59
14304,2011-05-01,383.45
14305,2011-07-27,1044.2
14305,2011-09-29,810.51
14306,2010-01-31,302.08
14306,2010-07-28,151.20000000000002
14306,2010-11-16,302.40000000000003
14306,2010-11-26,302.40000000000003
14306,2011-09-15,1702.94
14306,2011-10-19,390.38
14307,2009-12-07,242.1
14307,2010-02-04,283.43
14307,2010-03-22,511.23
14307,2010-07-19,255.44
14307,2010-12-01,783.11
14307,2011-01-19,487.45000000000005
14307,2011-05-04,424.42
14307,2011-07-28,612.91
14307,2011-09-12,687.83
14309,2010-06-07,664.24
14309,2010-10-22,764.04
14309,2010-12-16,147.75
14309,2011-02-03,207.22
14309,2011-02-16,233.42000000000002
14309,2011-04-19,347.49
14309,2011-06-09,196.68
14309,2011-06-24,177.46
14309,2011-09-07,323.68
14309,2011-11-11,328.96000000000004
14309,2011-12-01,389.87
14310,2010-10-03,492.1
14311,2010-05-21,206.19
14311,2011-04-11,310.26
14312,2010-07-23,785.33
14312,2010-10-19,167.8
14312,2010-11-03,187.85
14312,2010-11-17,165.57
14312,2010-11-26,172.15
14312,2011-01-06,309.55
14312,2011-02-02,126.82
14312,2011-03-11,157.65
14312,2011-06-06,260.57
14312,2011-09-09,192.6
14312,2011-10-24,564.4
14314,2010-10-05,109.80000000000001
14314,2011-08-25,120
14315,2010-03-15,365.43
14315,2010-05-24,351.26
14315,2011-03-18,530.4
14315,2011-06-01,325.8
14315,2011-07-08,305.75
14315,2011-07-28,367.4
14315,2011-08-02,20.8
14315,2011-10-26,930.98
14316,2010-03-19,385.38
14316,2010-05-07,364.32
14316,2010-06-10,299.4
14316,2010-10-13,306.24
14317,2011-10-06,508.58
14318,2010-09-05,158.02
14319,2010-10-11,494.85
14320,2010-01-21,216.22
14320,2010-02-16,345.99
14320,2010-06-11,306.75
14320,2011-01-11,352.51
14320,2011-05-17,125.28
14321,2010-08-23,377.12
14321,2010-10-04,310.19
14321,2011-01-10,326.82
14321,2011-06-16,300.11
14321,2011-08-15,273.71999999999997
14321,2011-09-27,329.94
14321,2011-11-29,300.16
14322,2010-02-18,118.2
14322,2010-03-12,35.400000000000006
14322,2010-10-05,304.7
14322,2010-10-06,15.8
14323,2011-04-15,299.82
14323,2011-08-17,305.24
14324,2010-01-15,361.81
14324,2010-10-26,339.8
14325,2010-05-19,245.48000000000002
14326,2010-06-25,307.45
14326,2010-09-02,449.68
14326,2011-04-11,183.85
14327,2010-01-08,328.62
14327,2010-02-03,307.74
14327,2010-03-19,308.96
14327,2010-09-29,323
14327,2010-11-22,314.96
14327,2011-06-29,311.65000000000003
14329,2009-12-16,320.65000000000003
14329,2010-01-25,627.77
14329,2010-02-26,359.65999999999997
14329,2010-05-10,928.55
14329,2010-06-18,472.59000000000003
14329,2010-08-06,519.6899999999999
14329,2010-10-06,1121.28
14329,2010-11-29,562.19
14329,2011-01-14,1547.58
14329,2011-03-11,578.02
14329,2011-06-28,960.08
14329,2011-08-23,399.35
14329,2011-10-21,1121.76
14329,2011-11-22,368.45
14330,2010-03-26,200.63
14331,2011-07-27,383.66
14331,2011-08-07,79
14332,2010-10-19,561.5
14332,2010-11-23,515.7
14332,2011-07-15,119.04
14332,2011-10-04,440.2
14332,2011-11-17,280.97
14333,2011-10-03,415.2
14334,2010-05-20,476.89
14334,2010-07-27,418.75
14334,2010-08-25,312.79
14334,2010-10-10,557.84
14334,2010-12-16,320.15
14334,2011-01-24,352.42
14334,2011-03-10,366.53
14334,2011-04-20,268.68
14334,2011-05-20,370.45
14334,2011-08-09,335.28
14334,2011-09-07,315.2
14334,2011-11-23,223.5
14335,2011-09-04,347.5
14335,2011-11-23,107.36
14336,2011-03-08,534.4200000000001
14336,2011-05-04,230.03
14336,2011-05-25,349.94
14336,2011-11-23,500.52000000000004
14338,2010-06-21,339.88
14338,2011-05-27,579.97
14338,2011-07-01,8.25
14339,2010-10-07,310.75
14339,2011-04-11,309.52
14340,2011-05-05,134.7
14341,2009-12-01,281.82
14341,2009-12-15,310.87
14341,2010-02-14,314.84
14341,2010-03-24,334.08
14341,2010-06-28,348.06
14341,2010-09-28,346.45
14341,2010-10-15,348.92
14341,2011-01-25,335.63
14341,2011-05-08,367.52
14341,2011-07-31,115.08
14341,2011-08-01,321.29
14341,2011-10-25,1027.46
14342,2010-08-24,161.28
14342,2010-10-03,88.6
14342,2011-05-13,309.6
14342,2011-07-25,110.14
14342,2011-11-08,91.03999999999999
14342,2011-11-18,157.78
14343,2010-01-18,250.15
14343,2010-03-15,469.24
14343,2010-07-18,142.84
14343,2010-10-14,217.43
14344,2010-03-23,355.62
14344,2010-04-14,296.35
14344,2010-04-28,282.3
